id,account,group,IP,url,port,vlan,switchIP,time,day,hour,minute,account_IP,account_url,account_switchIP,account_url_IP,url_IP_switchIP,account_IP__count,account_url__count,account_switchIP__count,account_url_IP__count,url_IP_switchIP__count,ret
38062,122,研发中心,125,566,12815,1000,51,2021/5/5 6:50,5,6,50,8703,48943,8671,226037,122382,119,10,95,3,6,0.2663
38063,122,研发中心,125,566,15482,1000,16,2021/6/2 8:39,2,8,39,8703,48943,8652,226037,122379,119,10,68,3,2,0.2658
38064,122,研发中心,39,764,28254,1000,102,2021/6/27 7:31,27,7,31,8665,49014,8694,226402,169309,83,8,103,2,2,0.0379
38065,122,研发中心,77,31,34263,1000,13,2021/5/5 8:56,5,8,56,8680,48773,8649,225288,6252,87,12,117,1,1,0.1526
38066,122,研发中心,81,237,37762,1000,0,2021/5/27 8:25,27,8,25,8684,48816,8647,225471,42450,37,16,54,1,1,0.3915
38067,122,研发中心,101,674,14652,1000,102,2021/6/2 8:33,2,8,33,8693,48978,8694,226225,147715,115,11,103,1,2,0.1712
38068,122,研发中心,44,965,28254,1000,105,2021/5/10 8:51,10,8,51,8667,49076,8695,226640,217931,15,13,111,1,1,0.5905
38069,122,研发中心,24,216,33385,1000,91,2021/5/26 8:55,26,8,55,8655,48809,8689,225443,37379,118,10,134,1,13,0.3098
38070,122,研发中心,24,37,11188,1000,13,2021/6/19 7:50,19,7,50,8655,48776,8649,225297,7835,118,7,117,1,2,0.3052
38071,122,研发中心,118,956,28747,1000,126,2021/5/6 7:15,6,7,15,8701,49070,8704,226613,215111,80,11,17,1,2,0.0407
38072,122,研发中心,39,894,16665,1000,115,2021/5/8 5:58,8,5,58,8665,49049,8701,226535,201739,83,13,48,1,3,0.298
38073,122,研发中心,105,1318,38511,1000,88,2021/6/10 6:56,10,6,56,8694,49185,8687,227115,301255,9,13,29,1,1,0.608
38074,122,研发中心,125,1074,28473,1000,87,2021/6/13 10:19,13,10,19,8703,49116,8686,226828,243576,119,9,100,1,3,0.355
38075,122,研发中心,36,251,17416,1000,105,2021/6/13 8:58,13,8,58,8662,48826,8695,225537,47919,66,23,111,2,2,0.6243
38076,122,研发中心,37,518,16435,1000,105,2021/5/6 7:00,6,7,0,8663,48932,8695,225975,111339,39,10,111,1,1,0.4011
38077,122,研发中心,24,486,11237,1000,87,2021/5/12 6:52,12,6,52,8655,48921,8686,225933,104373,118,8,100,2,3,0.263
38078,122,研发中心,26,797,12871,1000,108,2021/5/9 6:44,9,6,44,8656,49025,8697,226450,177222,54,7,77,1,1,0.2472
38079,122,研发中心,39,543,32723,1000,27,2021/6/20 9:23,20,9,23,8665,48938,8659,226001,117854,83,14,62,1,1,0.4143
38080,122,研发中心,78,1281,34724,1000,114,2021/5/29 9:37,29,9,37,8681,49172,8700,227045,291653,59,10,54,2,1,0.315
38081,122,研发中心,26,57,15286,1000,95,2021/5/12 5:56,12,5,56,8656,48783,8692,225335,13586,54,8,88,1,1,0.2884
38082,122,研发中心,129,481,27656,1000,25,2021/6/8 6:23,8,6,23,8704,48920,8657,225931,104144,107,11,42,1,1,0.1985
38083,122,研发中心,78,784,13865,1000,90,2021/5/8 5:22,8,5,22,8681,49019,8688,226423,174132,59,11,127,1,1,0.4063
38084,122,研发中心,77,1282,12628,1000,95,2021/6/26 7:30,26,7,30,8680,49173,8692,227049,292103,87,4,88,1,1,0.3043
38085,122,研发中心,24,1298,25846,1000,108,2021/5/16 7:38,16,7,38,8655,49177,8697,227068,295718,118,8,77,1,4,0.2641
38086,122,研发中心,1,591,17175,1000,91,2021/5/15 8:54,15,8,54,8645,48950,8689,226067,127418,63,11,134,2,1,0.1732
38087,122,研发中心,38,418,25186,1000,102,2021/5/21 6:14,21,6,14,8664,48894,8694,225822,88608,93,10,103,2,3,0.1595
38088,122,研发中心,67,1253,24618,1000,102,2021/6/16 6:45,16,6,45,8675,49164,8694,227012,282752,45,6,103,1,1,0.3329
38089,122,研发中心,38,999,34653,1000,95,2021/6/22 7:15,22,7,15,8664,49088,8692,226695,226995,93,10,88,1,2,0.0416
38090,122,研发中心,125,758,18884,1000,123,2021/5/7 8:45,7,8,45,8703,49012,8702,226394,168300,119,13,88,1,1,0.2765
38091,122,研发中心,18,598,13365,1000,115,2021/5/14 8:05,14,8,5,8652,48952,8701,226090,128756,100,10,48,1,2,0.1568
38092,122,研发中心,129,1318,18884,1000,85,2021/6/7 9:07,7,9,7,8704,49185,8685,227117,301334,107,13,34,4,2,0.2427
38093,122,研发中心,91,6,18726,1000,15,2021/6/10 6:11,10,6,11,8687,48769,8651,225259,2044,134,7,112,2,3,0.3214
38094,122,研发中心,39,1011,12123,1000,34,2021/6/17 9:02,17,9,2,8665,49094,8661,226731,230209,83,5,46,1,3,0.2366
38095,122,研发中心,24,648,34782,1000,73,2021/5/10 8:18,10,8,18,8655,48968,8680,226168,140966,118,6,122,1,4,0.2542
38096,122,研发中心,31,54,11237,1000,105,2021/6/21 8:51,21,8,51,8659,48782,8695,225326,12993,8,14,111,1,1,0.6668
38097,122,研发中心,78,242,23782,1000,51,2021/6/11 7:55,11,7,55,8681,48818,8671,225486,44477,59,8,95,1,2,0.2923
38098,122,研发中心,77,576,38867,1000,102,2021/5/10 6:48,10,6,48,8680,48945,8694,226049,124320,87,14,103,2,2,0.3239
38099,122,研发中心,23,712,13255,1000,51,2021/5/24 8:04,24,8,4,8654,48992,8671,226276,155730,119,9,95,1,1,0.2501
38100,122,研发中心,23,1102,12713,1000,27,2021/5/9 6:23,9,6,23,8654,49123,8659,226850,248992,119,9,62,1,1,0.2747
38101,122,研发中心,36,847,36248,1000,102,2021/6/27 6:46,27,6,46,8662,49030,8694,226466,189812,66,1,103,1,1,0.4494
38102,122,研发中心,118,1298,12815,1000,45,2021/5/24 8:57,24,8,57,8701,49177,8668,227073,296019,80,8,13,1,3,0.1736
38103,122,研发中心,38,1155,36815,1000,129,2021/5/13 6:48,13,6,48,8664,49135,8706,226895,258527,93,11,28,2,1,0.1346
38104,122,研发中心,36,305,13752,1000,27,2021/6/3 8:12,3,8,12,8662,48851,8659,225643,64165,66,4,62,1,1,0.3455
38105,122,研发中心,13,1155,31362,1000,91,2021/5/23 5:33,23,5,33,8649,49135,8689,226892,258406,142,11,134,1,25,0.4485
38106,122,研发中心,38,331,15867,1000,92,2021/6/1 6:15,1,6,15,8664,48862,8690,225699,70801,93,10,85,1,1,0.1406
38107,122,研发中心,81,543,23156,1000,44,2021/5/14 6:31,14,6,31,8684,48938,8667,226004,117944,37,14,66,1,1,0.5405
38108,122,研发中心,125,473,21158,1000,27,2021/6/26 7:14,26,7,14,8703,48918,8659,225914,102331,119,5,62,2,4,0.3476
38109,122,研发中心,39,737,23231,1000,123,2021/6/21 6:59,21,6,59,8665,49002,8702,226337,162579,83,10,88,2,3,0.126
38110,122,研发中心,101,1037,12713,1000,27,2021/5/16 7:18,16,7,18,8693,49105,8659,226764,236226,115,11,62,1,1,0.1453
38111,122,研发中心,101,970,12815,1000,115,2021/5/12 6:00,12,6,0,8693,49080,8701,226664,220197,115,15,48,3,1,0.2416
38112,122,研发中心,118,237,26616,1000,90,2021/5/3 8:37,3,8,37,8701,48816,8688,225474,42578,80,16,127,1,1,0.1594
38113,122,研发中心,115,1288,35674,1000,0,2021/5/28 6:45,28,6,45,8698,49174,8647,227060,293167,51,13,54,2,1,0.3568
38114,122,研发中心,129,167,36113,1000,15,2021/5/21 7:10,21,7,10,8704,48796,8651,225390,25429,107,11,112,2,2,0.1229
38115,122,研发中心,78,360,38257,1000,91,2021/5/17 7:54,17,7,54,8681,48872,8689,225730,75794,59,12,134,1,2,0.2585
38116,122,研发中心,38,758,14115,1000,105,2021/5/28 8:13,28,8,13,8664,49012,8695,226390,168051,93,13,111,3,2,0.0784
38117,122,研发中心,23,536,35541,1000,13,2021/6/1 9:28,1,9,28,8654,48936,8649,225985,116065,119,12,117,2,7,0.311
38118,122,研发中心,24,372,23756,1000,115,2021/5/10 8:05,10,8,5,8655,48879,8701,225762,79012,118,18,48,2,1,0.5087
38119,122,研发中心,91,248,35333,1000,33,2021/5/19 8:18,19,8,18,8687,48823,8660,225519,46787,134,12,6,1,1,0.2535
38120,122,研发中心,13,156,22563,1000,95,2021/5/28 7:09,28,7,9,8649,48790,8692,225359,21023,142,13,88,2,1,0.4955
38121,122,研发中心,18,518,17713,1000,44,2021/5/24 7:55,24,7,55,8652,48932,8667,225974,111245,100,10,66,2,3,0.1242
38122,122,研发中心,108,156,35884,1000,27,2021/6/27 7:30,27,7,30,8696,48790,8659,225365,21353,87,13,62,1,2,0.3107
38123,122,研发中心,115,1231,18884,1000,16,2021/6/7 7:52,7,7,52,8698,49153,8652,226962,276224,51,13,68,1,1,0.3432
38124,122,研发中心,78,449,12123,1000,102,2021/5/7 7:28,7,7,28,8681,48910,8694,225885,97676,59,11,103,2,1,0.2781
38125,122,研发中心,4,202,12247,1000,91,2021/5/17 7:25,17,7,25,8646,48805,8689,225419,33668,27,12,134,1,2,0.4375
38126,122,研发中心,115,237,36248,1000,51,2021/6/6 7:03,6,7,3,8698,48816,8671,225473,42559,51,16,95,1,3,0.2866
38127,122,研发中心,61,360,36148,1000,13,2021/6/25 5:37,25,5,37,8673,48872,8649,225729,75739,52,12,117,1,1,0.3216
38128,122,研发中心,77,604,15517,1000,107,2021/5/13 9:57,13,9,57,8680,48953,8696,226105,130416,87,13,8,1,1,0.2751
38129,122,研发中心,18,481,35861,1000,114,2021/5/25 7:31,25,7,31,8652,48920,8700,225924,103732,100,11,54,3,1,0.1252
38130,122,研发中心,36,995,33545,1000,114,2021/6/10 7:02,10,7,2,8662,49087,8700,226688,225422,66,13,54,2,3,0.1815
38131,122,研发中心,129,246,35548,1000,15,2021/6/17 6:44,17,6,44,8704,48822,8651,225512,46421,107,13,112,2,3,0.1993
38132,122,研发中心,67,657,31585,1000,15,2021/5/16 6:48,16,6,48,8675,48971,8651,226196,142869,45,9,112,2,2,0.3174
38133,122,研发中心,1,497,24618,1000,108,2021/5/26 7:13,26,7,13,8645,48924,8697,225944,106625,63,6,77,1,2,0.2437
38134,122,研发中心,125,579,36148,1000,51,2021/6/22 7:44,22,7,44,8703,48947,8671,226059,125165,119,6,95,1,1,0.2672
38135,122,研发中心,13,747,34653,1000,92,2021/6/12 8:21,12,8,21,8649,49006,8690,226350,164651,142,14,85,2,3,0.5944
38136,122,研发中心,101,1231,37172,1000,91,2021/5/4 8:03,4,8,3,8693,49153,8689,226961,276192,115,13,134,1,32,0.2796
38137,122,研发中心,115,670,14882,1000,123,2021/5/29 6:55,29,6,55,8698,48976,8702,226217,146454,51,4,88,1,2,0.3253
38138,122,研发中心,129,624,27143,1000,15,2021/5/6 8:56,6,8,56,8704,48959,8651,226134,134231,107,10,112,2,2,0.1877
38139,122,研发中心,101,1254,11415,1000,85,2021/5/7 8:08,7,8,8,8693,49165,8685,227018,283290,115,5,34,1,1,0.2749
38140,122,研发中心,24,1072,13365,1000,57,2021/6/11 8:11,11,8,11,8655,49114,8674,226806,242322,118,6,8,1,1,0.3082
38141,122,研发中心,80,781,18726,1000,90,2021/6/27 7:27,27,7,27,8683,49018,8688,226412,173594,26,10,127,1,1,0.4642
38142,122,研发中心,91,437,28768,1000,27,2021/6/20 9:19,20,9,19,8687,48905,8659,225866,94084,134,11,62,2,1,0.3117
38143,122,研发中心,24,259,23267,1000,123,2021/6/1 8:30,1,8,30,8655,48831,8702,225570,51129,118,11,88,1,2,0.2418
38144,122,研发中心,108,154,11567,1000,53,2021/6/24 6:01,24,6,1,8696,48789,8672,225358,20653,87,2,13,2,2,0.379
38145,122,研发中心,77,251,35155,1000,115,2021/5/29 7:09,29,7,9,8680,48826,8701,225541,48042,87,23,48,1,3,0.594
38146,122,研发中心,38,900,14115,1000,123,2021/5/21 7:38,21,7,38,8664,49052,8702,226551,203887,93,4,88,1,2,0.2684
38147,122,研发中心,108,1022,36148,1000,25,2021/6/27 8:07,27,8,7,8696,49099,8657,226752,232895,87,6,42,1,1,0.201
38148,122,研发中心,38,882,14846,1000,95,2021/5/27 7:06,27,7,6,8664,49043,8692,226503,198281,93,5,88,1,1,0.2077
38149,122,研发中心,91,949,16653,1000,92,2021/5/27 8:41,27,8,41,8687,49068,8690,226600,214105,134,2,85,1,1,0.4333
38150,122,研发中心,77,747,17615,1000,73,2021/5/7 7:47,7,7,47,8680,49006,8680,226357,164870,87,14,122,1,2,0.4504
38151,122,研发中心,39,169,31362,1000,16,2021/6/6 7:33,6,7,33,8665,48797,8652,225395,25980,83,11,68,1,2,0.041
38152,122,研发中心,39,1001,28112,1000,90,2021/6/4 7:20,4,7,20,8665,49090,8688,226712,227892,83,8,127,1,3,0.1363
38153,122,研发中心,23,1313,35155,1000,92,2021/5/15 8:04,15,8,4,8654,49183,8690,227092,299955,119,19,85,2,1,0.453
38154,122,研发中心,125,520,21782,1000,123,2021/6/23 7:56,23,7,56,8703,48933,8702,225980,112120,119,2,88,1,1,0.4236
38155,122,研发中心,16,360,28114,1000,73,2021/6/25 7:19,25,7,19,8650,48872,8680,225724,75566,14,12,122,1,1,0.5222
38156,122,研发中心,23,1221,16653,1000,44,2021/5/11 7:16,11,7,16,8654,49149,8667,226948,273375,119,5,66,2,3,0.262
38157,122,研发中心,13,156,33888,1000,9,2021/6/13 8:05,13,8,5,8649,48790,8648,225359,21006,142,13,6,2,1,0.493
38158,122,研发中心,36,245,16435,1000,15,2021/6/9 6:15,9,6,15,8662,48821,8651,225502,45680,66,1,112,1,1,0.4633
38159,122,研发中心,129,1298,25527,1000,105,2021/6/5 8:52,5,8,52,8704,49177,8695,227074,296049,107,8,111,1,2,0.2005
38160,122,研发中心,115,486,38511,1000,15,2021/6/19 7:42,19,7,42,8698,48921,8651,225938,104647,51,8,112,1,2,0.2599
38161,122,研发中心,101,1237,21712,1000,114,2021/5/5 7:07,5,7,7,8693,49157,8700,226985,278083,115,6,54,1,1,0.1987
38162,122,研发中心,24,169,16183,1000,34,2021/6/17 8:23,17,8,23,8655,48797,8661,225393,25906,118,11,46,1,1,0.2386
38163,122,研发中心,125,633,28112,1000,108,2021/6/19 7:13,19,7,13,8703,48963,8697,226152,137379,119,7,77,1,1,0.2721
38164,122,研发中心,101,623,18884,1000,128,2021/5/18 7:50,18,7,50,8693,48958,8705,226126,133733,115,3,7,1,1,0.3347
38165,122,研发中心,78,894,26831,1000,108,2021/5/14 6:06,14,6,6,8681,49049,8697,226538,201817,59,13,77,1,2,0.3897
38166,122,研发中心,38,1128,12247,1000,108,2021/6/29 5:49,29,5,49,8664,49131,8697,226873,254689,93,5,77,1,1,0.3292
38167,122,研发中心,91,648,25212,1000,80,2021/5/26 7:58,26,7,58,8687,48968,8684,226171,141218,134,6,11,1,3,0.2681
38168,122,研发中心,108,781,18122,1000,16,2021/6/8 8:37,8,8,37,8696,49018,8652,226414,173675,87,10,68,1,2,0.0843
38169,122,研发中心,91,437,27656,1000,123,2021/5/3 7:30,3,7,30,8687,48905,8702,225866,94101,134,11,88,2,2,0.2708
38170,122,研发中心,89,8,28852,1000,123,2021/6/22 6:18,22,6,18,8686,48770,8702,225269,2890,21,13,88,1,2,0.5154
38171,122,研发中心,1,331,38281,1000,15,2021/6/17 8:30,17,8,30,8645,48862,8651,225695,70645,63,10,112,1,1,0.1459
38172,122,研发中心,115,956,21712,1000,115,2021/6/1 6:04,1,6,4,8698,49070,8701,226612,215089,51,11,48,1,1,0.2913
38173,122,研发中心,118,202,13865,1000,73,2021/6/19 8:05,19,8,5,8701,48805,8680,225426,34014,80,12,122,1,1,0.0264
38174,122,研发中心,78,930,23133,1000,90,2021/5/15 6:15,15,6,15,8681,49061,8688,226575,209988,59,7,127,2,2,0.3403
38175,122,研发中心,24,449,18726,1000,105,2021/5/27 8:10,27,8,10,8655,48910,8695,225880,97507,118,11,111,1,4,0.2543
38176,122,研发中心,91,418,24421,1000,123,2021/5/23 7:58,23,7,58,8687,48894,8702,225826,88764,134,10,88,1,2,0.2589
38177,122,研发中心,78,518,22828,1000,51,2021/5/25 7:37,25,7,37,8681,48932,8671,225976,111450,59,10,95,1,1,0.277
38178,122,研发中心,13,8,16678,1000,90,2021/6/22 7:48,22,7,48,8649,48770,8688,225261,2592,142,13,127,2,19,0.392
38179,122,研发中心,39,466,38513,1000,108,2021/6/11 9:45,11,9,45,8665,48916,8697,225901,100578,83,13,77,2,1,0.2861
38180,122,研发中心,1,1006,14146,1000,27,2021/6/7 7:18,7,7,18,8645,49092,8659,226726,229195,63,4,62,1,1,0.3344
38181,122,研发中心,125,1231,23281,1000,51,2021/6/25 7:31,25,7,31,8703,49153,8671,226964,276269,119,13,95,2,5,0.3493
38182,122,研发中心,38,389,36148,1000,102,2021/5/22 5:45,22,5,45,8664,48887,8694,225793,82947,93,15,103,1,1,0.2839
38183,122,研发中心,16,956,28114,1000,114,2021/6/23 5:55,23,5,55,8650,49070,8700,226606,214761,14,11,54,1,1,0.5499
38184,122,研发中心,23,894,14652,1000,15,2021/6/28 6:16,28,6,16,8654,49049,8651,226533,201626,119,13,112,1,4,0.3717
38185,122,研发中心,125,372,35566,1000,40,2021/6/26 8:16,26,8,16,8703,48879,8663,225770,79320,119,18,15,1,1,0.5201
38186,122,研发中心,91,1000,23133,1000,102,2021/5/26 7:05,26,7,5,8687,49089,8694,226709,227607,134,7,103,1,2,0.2752
38187,122,研发中心,32,795,21162,1000,123,2021/6/14 6:05,14,6,5,8660,49024,8702,226442,176755,12,13,88,1,1,0.6117
38188,122,研发中心,39,54,26162,1000,13,2021/6/14 10:16,14,10,16,8665,48782,8649,225328,13040,83,14,117,1,2,0.3994
38189,122,研发中心,38,653,37172,1000,13,2021/5/28 7:50,28,7,50,8664,48970,8649,226186,142075,93,16,117,1,2,0.2399
38190,122,研发中心,131,699,15517,1000,51,2021/5/27 8:12,27,8,12,8705,48988,8671,226262,153485,28,13,95,2,1,0.4872
38191,122,研发中心,125,999,17722,1000,15,2021/5/12 9:06,12,9,6,8703,49088,8651,226702,227264,119,10,112,1,1,0.2814
38192,122,研发中心,13,279,23635,1000,105,2021/6/18 6:00,18,6,0,8649,48842,8695,225609,57045,142,3,111,1,2,0.4979
38193,122,研发中心,13,865,17615,1000,105,2021/5/14 8:35,14,8,35,8649,49039,8695,226483,193939,142,9,111,2,2,0.393
38194,122,研发中心,125,198,15111,1000,114,2021/6/29 7:10,29,7,10,8703,48804,8700,225418,33346,119,3,54,1,1,0.3489
38195,122,研发中心,38,249,26227,1000,15,2021/5/13 8:44,13,8,44,8664,48824,8651,225523,47031,93,2,112,1,2,0.3861
38196,122,研发中心,118,518,16865,1000,102,2021/5/28 8:20,28,8,20,8701,48932,8694,225979,111614,80,10,103,1,2,0.115
38197,122,研发中心,38,877,15677,1000,13,2021/5/8 6:55,8,6,55,8664,49041,8649,226493,197012,93,6,117,1,2,0.1816
38198,122,研发中心,89,648,27656,1000,129,2021/5/22 7:48,22,7,48,8686,48968,8706,226170,141210,21,6,28,1,1,0.4934
38199,122,研发中心,24,1318,36148,1000,15,2021/6/24 7:24,24,7,24,8655,49185,8651,227112,300966,118,13,112,1,6,0.289
38200,122,研发中心,23,422,24827,1000,105,2021/5/4 6:52,4,6,52,8654,48898,8695,225845,90369,119,7,111,1,2,0.2547
38201,122,研发中心,118,716,14227,1000,90,2021/5/28 8:43,28,8,43,8701,48993,8688,226290,156731,80,13,127,2,3,0.1944
38202,122,研发中心,24,360,18122,1000,73,2021/6/20 7:18,20,7,18,8655,48872,8680,225726,75611,118,12,122,1,4,0.2343
38203,122,研发中心,39,956,38511,1000,44,2021/5/12 7:51,12,7,51,8665,49070,8667,226609,214887,83,11,66,1,1,0.0195
38204,122,研发中心,39,716,28852,1000,88,2021/6/15 8:45,15,8,45,8665,48993,8687,226286,156487,83,13,29,1,1,0.1977
38205,122,研发中心,101,1128,16128,1000,15,2021/6/17 7:51,17,7,51,8693,49131,8651,226875,254894,115,5,112,1,2,0.3031
38206,122,研发中心,125,371,31684,1000,44,2021/6/21 6:52,21,6,52,8703,48878,8667,225757,78850,119,13,66,2,1,0.2979
38207,122,研发中心,118,508,15286,1000,73,2021/5/27 7:40,27,7,40,8701,48930,8680,225964,109604,80,6,122,2,1,0.1983
38208,122,研发中心,77,318,33186,1000,95,2021/6/29 5:52,29,5,52,8680,48856,8692,225680,67788,87,10,88,1,1,0.1796
38209,122,研发中心,115,965,16653,1000,34,2021/6/20 6:57,20,6,57,8698,49076,8661,226644,218134,51,13,46,1,2,0.3286
38210,122,研发中心,38,471,35674,1000,105,2021/5/5 5:30,5,5,30,8664,48917,8695,225909,101510,93,7,111,2,4,0.2388
38211,122,研发中心,91,1280,27143,1000,66,2021/5/4 5:29,4,5,29,8687,49171,8677,227039,291241,134,9,36,1,1,0.3402
38212,122,研发中心,23,726,36815,1000,88,2021/5/18 9:13,18,9,13,8654,48997,8687,226310,159019,119,6,29,1,1,0.3257
38213,122,研发中心,37,305,18561,1000,102,2021/5/20 7:13,20,7,13,8663,48851,8694,225644,64170,39,4,103,1,1,0.4924
38214,122,研发中心,118,216,28727,1000,44,2021/5/16 7:36,16,7,36,8701,48809,8667,225449,37707,80,10,66,1,1,0.1702
38215,122,研发中心,125,202,22753,1000,25,2021/5/13 8:40,13,8,40,8703,48805,8657,225427,34024,119,12,42,1,2,0.2639
38216,122,研发中心,18,57,33656,1000,102,2021/6/27 7:50,27,7,50,8652,48783,8694,225334,13548,100,8,103,1,1,0.0735
38217,122,研发中心,13,360,33455,1000,95,2021/6/8 8:47,8,8,47,8649,48872,8692,225723,75554,142,12,88,3,1,0.3926
38218,122,研发中心,38,192,35782,1000,0,2021/5/17 7:24,17,7,24,8664,48802,8647,225411,31089,93,9,54,1,1,0.0378
38219,122,研发中心,77,505,12674,1000,115,2021/6/11 8:38,11,8,38,8680,48929,8701,225959,108650,87,6,48,1,1,0.249
38220,122,研发中心,39,1002,17365,1000,115,2021/6/28 6:58,28,6,58,8665,49091,8701,226720,228356,83,11,48,1,1,0.0723
38221,122,研发中心,23,59,24421,1000,105,2021/5/15 6:47,15,6,47,8654,48784,8695,225343,14383,119,14,111,2,2,0.3313
38222,122,研发中心,91,999,35548,1000,25,2021/5/26 7:04,26,7,4,8687,49088,8657,226700,227160,134,10,42,1,1,0.2566
38223,122,研发中心,1,891,22784,1000,114,2021/6/23 6:02,23,6,2,8645,49048,8700,226523,200642,63,10,54,2,1,0.2122
38224,122,研发中心,23,536,22177,1000,87,2021/5/10 6:32,10,6,32,8654,48936,8686,225985,116071,119,12,100,2,3,0.2867
38225,122,研发中心,79,930,23156,1000,73,2021/5/17 8:18,17,8,18,8682,49061,8680,226576,209996,25,7,122,1,1,0.5249
38226,122,研发中心,24,279,18854,1000,102,2021/5/18 7:09,18,7,9,8655,48842,8694,225610,57095,118,3,103,1,1,0.3601
38227,122,研发中心,13,360,12713,1000,108,2021/5/22 5:57,22,5,57,8649,48872,8697,225723,75558,142,12,77,3,1,0.4189
38228,122,研发中心,24,271,28747,1000,129,2021/5/13 7:36,13,7,36,8655,48837,8706,225591,55125,118,3,28,1,3,0.3829
38229,122,研发中心,44,268,24553,1000,107,2021/5/15 5:29,15,5,29,8667,48836,8696,225590,54724,15,1,8,1,1,0.7173
38230,122,研发中心,24,970,26484,1000,34,2021/5/24 8:04,24,8,4,8655,49080,8661,226659,219943,118,15,46,1,1,0.2528
38231,122,研发中心,91,237,36248,1000,44,2021/6/18 8:27,18,8,27,8687,48816,8667,225472,42486,134,16,66,2,2,0.2934
38232,122,研发中心,101,1155,18854,1000,16,2021/5/25 8:22,25,8,22,8693,49135,8652,226896,258700,115,11,68,1,4,0.181
38233,122,研发中心,13,1270,23782,1000,92,2021/6/28 6:23,28,6,23,8649,49168,8690,227023,288345,142,9,85,1,1,0.4019
38234,122,研发中心,24,562,34654,1000,13,2021/5/14 9:13,14,9,13,8655,48941,8649,226023,120956,118,12,117,1,4,0.3218
38235,122,研发中心,24,443,26853,1000,92,2021/5/12 7:44,12,7,44,8655,48907,8690,225872,96094,118,6,85,2,1,0.3051
38236,122,研发中心,36,449,35861,1000,129,2021/6/16 7:53,16,7,53,8662,48910,8706,225882,97554,66,11,28,1,1,0.1855
38237,122,研发中心,13,633,22383,1000,27,2021/6/24 6:42,24,6,42,8649,48963,8659,226148,137005,142,7,62,2,1,0.404
38238,122,研发中心,129,543,38575,1000,91,2021/5/5 9:13,5,9,13,8704,48938,8689,226008,118089,107,14,134,1,1,0.4222
38239,122,研发中心,18,1313,23128,1000,87,2021/5/21 6:52,21,6,52,8652,49183,8686,227091,299927,100,19,100,1,1,0.3972
38240,122,研发中心,24,1174,16653,1000,15,2021/5/28 9:19,28,9,19,8655,49138,8651,226904,262060,118,11,112,2,4,0.2951
38241,122,研发中心,115,1232,33545,1000,16,2021/5/16 6:23,16,6,23,8698,49154,8652,226973,276716,51,11,68,1,2,0.2772
38242,122,研发中心,129,520,21323,1000,87,2021/5/21 7:32,21,7,32,8704,48933,8686,225981,112125,107,2,100,1,1,0.3567
38243,122,研发中心,13,674,37518,1000,105,2021/6/19 7:24,19,7,24,8649,48978,8695,226220,147383,142,11,111,1,2,0.3854
38244,122,研发中心,125,931,17221,1000,105,2021/6/23 9:50,23,9,50,8703,49062,8695,226588,210584,119,16,111,1,1,0.368
38245,122,研发中心,24,1181,35643,1000,13,2021/6/20 8:50,20,8,50,8655,49140,8649,226912,264099,118,4,117,1,1,0.3716
